"9324","jedyneczka","jedyneczka","jedyneczk-","1","one","Feminine","1k","0","0","0"
"9325","jedynka","jedynka","jedynk-","1","one","Feminine","1k","0","0","0"
"15265","dwója","dwója","dwój-","2","two","Feminine","1ia","0","0","0"
"8605","dwójka","dwójka","dwójk-","2","two","Feminine","1k","0","0","0"
"13054","ósemka","ósemka","ósemk-","8","eight","Feminine","1k","0","0","0"
"30999","osiemnastolatek","osiemnastolatek","osiemnastolatk-","18","eighteen","Masculine-Animate","2ki","0","0","0"
"10750","osiemnastolatka","osiemnastolatka","osiemnastolatk-","18","eighteen","Feminine","1k","0","0","0"
"34171","dziewięćsił","dziewięćsił","dziewięćsił-","19","nineteen","Masculine-Inanimate","2","0","0","0"
"11503","półlitrówka","półlitrówka","półlitrówk-","0.5リットル","half a liter","Feminine","1k","0","0","0"
"12118","stówka","stówka","stówk-","100人","a hundred","Feminine","1k","0","0","0"
"31064","paź","paź","paź-","10月","oct","Masculine-Animate","2p","0","0","0"
"36959","październik","październik","październik-","10月","October","Masculine-Inanimate","2k","0","0","0"
"36961","paździerzec","paździerzec","paździerzec-","10月","october","Masculine-Inanimate","2p1","0","0","0"
"30350","dziesięciolatek","dziesięciolatek","dziesięciolatk-","10歳","ten-year-old","Masculine-Animate","2ki","0","0","0"
"8654","dziesięciolatka","dziesięciolatka","dziesięciolatk-","10歳","ten-year-old","Feminine","1k","0","0","0"
"8651","dziesiona","dziesiona","dziesion-","10番目","tenth","Feminine","1","0","0","0"
"30790","lis","lis","lis-","11月","Nov","Masculine-Animate","2","0","0","0"
"35856","listopad","listopad","listopad-","11月","November","Masculine-Inanimate","2","0","0","0"
"30541","jedenastolatek","jedenastolatek","jedenastolatk-","11歳","eleven years old","Masculine-Animate","2ki","0","0","0"
"9320","jedenastolatka","jedenastolatka","jedenastolatk-","11歳","eleven years old","Feminine","1k","0","0","0"
"33947","dek","dek","dk-","12月","dec","Masculine-Inanimate","2k","0","0","0"
"34666","grudzień","grudzień","grudzień-","12月","December","Masculine-Inanimate","2p","0","0","0"
"17757","grudź","grudź","grudź-","12月","dec","Feminine","3i","0","0","0"
"22870","Łudzień","Łudzień","Łudzien-","12月","December","Feminine","3i","0","0","1"
"30340","dwunastolatek","dwunastolatek","dwunastolatk-","12歳","twelve-year-old","Masculine-Animate","2ki","0","0","0"
"8602","dwunastolatka","dwunastolatka","dwunastolatk-","12歳","twelve-year-old","Feminine","1k","0","0","0"
"31471","trzynastolatek","trzynastolatek","trzynastolatk-","13歳","thirteen year old","Masculine-Animate","2ki","0","0","0"
"12486","trzynastolatka","trzynastolatka","trzynastolatk-","13歳","thirteen year old","Feminine","1k","0","0","0"
"30282","czternastolatek","czternastolatek","czternastolatk-","14歳","fourteen years old","Masculine-Animate","2ki","0","0","0"
"8434","czternastolatka","czternastolatka","czternastolatk-","14歳","fourteen years old","Feminine","1k","0","0","0"
"35698","kwadrans","kwadrans","kwadrans-","15分","quarter of an hour","Masculine-Inanimate","2","0","0","0"
"35699","kwadransik","kwadransik","kwadransik-","15分","quarter of an hour","Masculine-Inanimate","2k","0","0","0"
"31101","piętnastolatek","piętnastolatek","piętnastolatk-","15歳","fifteen years old","Masculine-Animate","2ki","0","0","0"
"11025","piętnastolatka","piętnastolatka","piętnastolatk-","15歳","fifteen-year-old","Feminine","1k","0","0","0"
"31401","szesnastolatek","szesnastolatek","szesnastolatk-","16歳","sixteen year old","Masculine-Animate","2ki","0","0","0"
"12233","szesnastolatka","szesnastolatka","szesnastolatk-","16歳","sixteen-year-old","Feminine","1k","0","0","0"
"31269","siedemnastolatek","siedemnastolatek","siedemnastolatk-","17歳","seventeen-year-old","Masculine-Animate","2ki","0","0","0"
"11852","siedemnastolatka","siedemnastolatka","siedemnastolatk-","17歳","seventeen-year-old","Feminine","1k","0","0","0"
"30353","dziewiętnastolatek","dziewiętnastolatek","dziewiętnastolatk-","19歳","nineteen years old","Masculine-Animate","2ki","0","0","0"
"8662","dziewiętnastolatka","dziewiętnastolatka","dziewiętnastolatk-","19歳","nineteen year old","Feminine","1k","0","0","0"
"38524","styczeń","styczeń","styczeń-","1月","January","Masculine-Inanimate","2p","0","0","0"
"36913","parter","parter","parter-","1階","ground floor","Masculine-Inanimate","2","0","0","0"
"41337","dwudziestolatek","dwudziestolatek","dwudziestolatk-","20歳","twenty years old","Masculine-Animate","2k","0","0","0"
"8600","dwudziestolatka","dwudziestolatka","dwudziestolatk-","20歳","twenty-year-old","Feminine","1k","0","0","0"
"34113","dwusuw","dwusuw","dwusuw-","2ストローク","two-stroke","Masculine-Inanimate","2","0","0","0"
"35916","lut","lut","lut-","2月","feb","Masculine-Inanimate","2","0","0","0"
"13350","Luty","Luty","Lut-","2月","February","Feminine","1","0","0","1"
"35919","luty","luty","lut-","2月","February","Masculine-Inanimate","2adj1","0","0","0"
"34106","dwulistnik","dwulistnik","dwulistnik-","2枚のリーフレット","two leaflet","Masculine-Inanimate","2k","0","0","0"
"30339","dwulatek","dwulatek","dwulatk-","2歳","two-year-old","Masculine-Animate","2ki","0","0","0"
"8601","dwulatka","dwulatka","dwulatk-","2歳","two-year-old","Feminine","1k","0","0","0"
"11820","sekunda","sekunda","sekund-","2番目","second","Feminine","1","0","0","0"
"12483","trzydziestolatka","trzydziestolatka","trzydziestolatk-","30歳","thirty years old","Feminine","1k","0","0","0"
"31473","trójwarstwowiec","trójwarstwowiec","trójwarstwowc-","3層","three-layer","Masculine-Animate","2p1","0","0","0"
"12482","trzydniówka","trzydniówka","trzydniówk-","3日間の旅行","three-day trip","Feminine","1k","0","0","0"
"31470","trzylatek","trzylatek","trzylatk-","3歳","three years old","Masculine-Animate","2ki","0","0","0"
"12485","trzylatka","trzylatka","trzylatk-","3歳","three year old","Feminine","1k","0","0","0"
"33892","czterosuw","czterosuw","czterosuw-","4ストローク","four-stroke","Masculine-Inanimate","2","0","0","0"
"30287","czworonóg","czworonóg","czworonóg-","4倍","quadruped","Masculine-Animate","2k","0","0","0"
"41215","czwartoklasista","czwartoklasista","czwartoklasist-","4年生","fourth grader","Masculine-Animate","1","0","0","0"
"35722","kwiecień","kwiecień","kwiecień-","4月","April","Masculine-Inanimate","2p","0","0","0"
"30283","czterolatek","czterolatek","czterolatk-","4歳","four-year-old","Masculine-Animate","2ki","0","0","0"
"8435","czterolatka","czterolatka","czterolatk-","4歳","four-year-old","Feminine","1k","0","0","0"
"42708","piątoklasista","piątoklasista","piątoklasist-","5年生","fifth grade","Masculine-Animate","1","0","0","0"
"35945","maj","maj","maj-","5月","May","Masculine-Inanimate","2p","0","0","0"
"14399","Maja","Maja","Maj-","5月","May","Feminine","1ia","0","0","1"
"31099","pięciolatek","pięciolatek","pięciolatk-","5歳","five-year-old","Masculine-Animate","2ki","0","0","0"
"11020","pięciolatka","pięciolatka","pięciolatk-","5歳","five-year-old","Feminine","1k","0","0","0"
"9924","kwinta","kwinta","kwint-","5番目","fifth","Feminine","1","0","0","0"
"38685","sześciopak","sześciopak","sześciopak-","6パック","six pack","Masculine-Inanimate","2k","0","0","0"
"43430","szóstoklasista","szóstoklasista","szóstoklasist-","6年生","sixth grader","Masculine-Animate","1","0","0","0"
"31402","sześciolatek","sześciolatek","sześciolatk-","6歳","six-year-old","Masculine-Animate","2ki","0","0","0"
"12236","sześciolatka","sześciolatka","sześciolatk-","6歳","six-year-old","Feminine","1k","0","0","0"
"11817","seksta","seksta","sekst-","6番目","sixth","Feminine","1","0","0","0"
"31421","szóstak","szóstak","szóstak-","6番目","sixth","Masculine-Animate","2k","0","0","0"
"38803","szóstak","szóstak","szóstak-","6番目","sixth","Masculine-Inanimate","2k","0","0","0"
"43175","siódmoklasista","siódmoklasista","siódmoklasist-","7年生","seventh grader","Masculine-Animate","1","0","0","0"
"35849","lipiec","lipiec","lipc-","7月","July","Masculine-Inanimate","2p1","0","0","0"
"31270","siedmiolatek","siedmiolatek","siedmiolatk-","7歳","seven-year-old","Masculine-Animate","2ki","0","0","0"
"11853","siedmiolatka","siedmiolatka","siedmiolatk-","7歳","seven-year-old","Feminine","1k","0","0","0"
"11829","septyma","septyma","septym-","7番目","seventh","Feminine","1","0","0","0"
"36818","ośmiotysięcznik","ośmiotysięcznik","ośmiotysięcznik-","8000人","eight-thousander","Masculine-Inanimate","2k","0","0","0"
"31271","sierpiec","sierpiec","sierpc-","8月","august","Masculine-Animate","2p1","0","0","0"
"38210","sierpień","sierpień","sierpień-","8月","August","Masculine-Inanimate","2p","0","0","0"
"31026","ośmiolatek","ośmiolatek","ośmiolatk-","8歳","eight-year-old","Masculine-Animate","2ki","0","0","0"
"10798","ośmiolatka","ośmiolatka","ośmiolatk-","8歳","eight-year-old","Feminine","1k","0","0","0"
