"101","abecadło",abecadło,abecadł-,アルファベット,alphabet,Neuter,2o,0,0,0
"102","ablaktowanie",ablaktowanie,ablaktowani-,アブラクティング,ablacting,Neuter,2e,0,0,0
"103","ablegrowanie",ablegrowanie,ablegrowani-,エイブルグレーディング,ablegrading,Neuter,2e,0,0,0
"104","abonowanie",abonowanie,abonowani-,サブスクリプション,subscription,Neuter,2e,0,0,0
"105","abortowanie",abortowanie,abortowani-,中止,aborting,Neuter,2e,0,0,0
"106","abradowanie",abradowanie,abradowani-,摩耗,abrading,Neuter,2e,0,0,0
"107","abrogowanie",abrogowanie,abrogowani-,廃止,abrogation,Neuter,2e,0,0,0
"108","absentowanie",absentowanie,absentowani-,欠席,absenting,Neuter,2e,0,0,0
"109","absolutorium",absolutorium,absolutori-,放電,discharge,Neuter,2um,0,0,0
"110","absolutyzowanie",absolutyzowanie,absolutyzowani-,絶対化,absolutization,Neuter,2e,0,0,0
"111","absolwowanie",absolwowanie,absolwowani-,卒業,graduation,Neuter,2e,0,0,0
"112","absorbowanie",absorbowanie,absorbowani-,吸収,absorption,Neuter,2e,0,0,0
"113","abstrahowanie",abstrahowanie,abstrahowani-,抽象化,abstraction,Neuter,2e,0,0,0
"114","absurdalizowanie",absurdalizowanie,absurdalizowani-,ばかげている,absurdising,Neuter,2e,0,0,0
"115","absztyfikowanie",absztyfikowanie,absztyfikowani-,棄権,abstention,Neuter,2e,0,0,0
"116","acetylowanie",acetylowanie,acetylowani-,アセチル化,acetylation,Neuter,2e,0,0,0
"117","achanie",achanie,achani-,ああ,ahh,Neuter,2e,0,0,0
"118","adaptowanie",adaptowanie,adaptowani-,適応,adaptation,Neuter,2e,0,0,0
"119","adiustowanie",adiustowanie,adiustowani-,調整,adjustment,Neuter,2e,0,0,0
"120","adiutantostwo",adiutantostwo,adiutantostw-,副官,adjutant,Neuter,2o,0,0,0
"121","adiutantowanie",adiutantowanie,adiutantowani-,副官,adjutant,Neuter,2e,0,0,0
"122","administratorstwo",administratorstwo,administratorstw-,管理,administration,Neuter,2o,0,0,0
"123","administrowanie",administrowanie,administrowani-,管理,administration,Neuter,2e,0,0,0
"124","admiralstwo",admiralstwo,admiralstw-,アドミラリティ,admirality,Neuter,2o,0,0,0
"125","admirowanie",admirowanie,admirowani-,感嘆,admiration,Neuter,2e,0,0,0
"126","adnotowanie",adnotowanie,adnotowani-,注釈,annotation,Neuter,2e,0,0,0
"127","adoptowanie",adoptowanie,adoptowani-,可決,adoption,Neuter,2e,0,0,0
"128","adorowanie",adorowanie,adorowani-,礼拝,adoration,Neuter,2e,0,0,0
"129","adresowanie",adresowanie,adresowani-,アドレッシング,addressing,Neuter,2e,0,0,0
"130","adsorbowanie",adsorbowanie,adsorbowani-,吸着,adsorption,Neuter,2e,0,0,0
"131","adverbium",adverbium,adverbi-,アドバービウム,adverbium,Neuter,2um,0,0,0
"132","adwerbium",adwerbium,adwerbi-,アドバービウム,adverbium,Neuter,2um,0,0,0
"133","adwokatowanie",adwokatowanie,adwokatowani-,提唱,advocating,Neuter,2e,0,0,0
"134","aerosolowanie",aerosolowanie,aerosolowani-,エアロゾル,aerosoling,Neuter,2e,0,0,0
"135","aerozolowanie",aerozolowanie,aerozolowani-,エアロゾル化,aerosolization,Neuter,2e,0,0,0
"136","afektowanie",afektowanie,afektowani-,みじん切り,mincingly,Neuter,2e,0,0,0
"137","afiliowanie",afiliowanie,afiliowani-,所属,affiliation,Neuter,2e,0,0,0
"138","afirmowanie",afirmowanie,afirmowani-,肯定,affirmation,Neuter,2e,0,0,0
"139","afiszowanie",afiszowanie,afiszowani-,誇示,flaunting,Neuter,2e,0,0,0
"140","agitatorstwo",agitatorstwo,agitatorstw-,攪拌,agitation,Neuter,2o,0,0,0
"141","agitowanie",agitowanie,agitowani-,選挙,electioneering,Neuter,2e,0,0,0
"142","aglomerowanie",aglomerowanie,aglomerowani-,凝集,agglomeration,Neuter,2e,0,0,0
"143","aglutynowanie",aglutynowanie,aglutynowani-,凝集,agglutination,Neuter,2e,0,0,0
"144","agrawowanie",agrawowanie,agrawowani-,悪化させる,agravating,Neuter,2e,0,0,0
"145","agregatowanie",agregatowanie,agregatowani-,集約,aggregation,Neuter,2e,0,0,0
"146","agrolotnictwo",agrolotnictwo,agrolotnictw-,農業航空,agro-aviation,Neuter,2o,0,0,0
"147","akademizowanie",akademizowanie,akademizowani-,アカデミー化,academization,Neuter,2e,0,0,0
"148","akanie",akanie,akani-,あかな,akana,Neuter,2e,0,0,0
"149","akcentowanie",akcentowanie,akcentowani-,アクセント,accentuation,Neuter,2e,0,0,0
"150","akceptowanie",akceptowanie,akceptowani-,受け入れる,accepting,Neuter,2e,0,0,0
"151","akcesorium",akcesorium,akcesori-,アクセサリー,accessory,Neuter,2um,0,0,0
"152","aklamowanie",aklamowanie,aklamowani-,称賛,acclamation,Neuter,2e,0,0,0
"153","aklimatyzowanie",aklimatyzowanie,aklimatyzowani-,順応,acclimatization,Neuter,2e,0,0,0
"154","akomodowanie",akomodowanie,akomodowani-,宿泊施設,accommodation,Neuter,2e,0,0,0
"155","akompaniowanie",akompaniowanie,akompaniowani-,伴奏,accompaniment,Neuter,2e,0,0,0
"156","akonto",akonto,akont-,acco,acco,Neuter,2o,0,0,0
"157","akredytowanie",akredytowanie,akredytowani-,認定,accreditation,Neuter,2e,0,0,0
"158","akroterium",akroterium,akroteri-,アクロテリウム,acroterium,Neuter,2um,0,0,0
"159","aksamicenie",aksamicenie,aksamiceni-,ベルベット,velvet,Neuter,2e,0,0,0
"160","aktorowanie",aktorowanie,aktorowani-,演技,acting,Neuter,2e,0,0,0
"161","aktorstwo",aktorstwo,aktorstw-,演技,acting,Neuter,2o,0,0,0
"162","aktorzysko",aktorzysko,aktorzysk-,俳優,actors,Neuter,2o,0,0,0
"163","aktualizowanie",aktualizowanie,aktualizowani-,更新,updating,Neuter,2e,0,0,0
"164","aktywizowanie",aktywizowanie,aktywizowani-,アクティベーション,activation,Neuter,2e,0,0,0
"165","aktywowanie",aktywowanie,aktywowani-,アクティベーション,activation,Neuter,2e,0,0,0
"166","akumulowanie",akumulowanie,akumulowani-,累積,accumulation,Neuter,2e,0,0,0
"167","akuszerstwo",akuszerstwo,akuszerstw-,助産,midwifery,Neuter,2o,0,0,0
"168","akwariarstwo",akwariarstwo,akwariarstw-,水族館の趣味,aquarium hobby,Neuter,2o,0,0,0
"169","akwarium",akwarium,akwari-,水族館,aquarium,Neuter,2um,0,0,0
"170","akwirowanie",akwirowanie,akwirowani-,取得,aquiring,Neuter,2e,0,0,0
"171","alarmowanie",alarmowanie,alarmowani-,警告,alerting,Neuter,2e,0,0,0
"172","ale",ale,al-,しかし,but,Neuter,2e,0,0,0
"173","alegoryzowanie",alegoryzowanie,alegoryzowani-,寓話,allegorizing,Neuter,2e,0,0,0
"174","alergizowanie",alergizowanie,alergizowani-,アレルギー,allergy,Neuter,2e,0,0,0
"175","algorytmizowanie",algorytmizowanie,algorytmizowani-,アルゴリズム化,algorithmization,Neuter,2e,0,0,0
"177","alienowanie",alienowanie,alienowani-,疎外,alienating,Neuter,2e,0,0,0
"178","alimentowanie",alimentowanie,alimentowani-,アリモニー,alimony,Neuter,2e,0,0,0
"179","alkalizowanie",alkalizowanie,alkalizowani-,アルカリ化,alkalizing,Neuter,2e,0,0,0
"180","alkilowanie",alkilowanie,alkilowani-,アルキル化,alkylation,Neuter,2e,0,0,0
"181","alkoholowanie",alkoholowanie,alkoholowani-,アルコール化,alcoholization,Neuter,2e,0,0,0
"182","alleluja",alleluja,alleluj-,アレルヤ,alleluia,Neuter,2e,0,0,0
"183","alniko",alniko,alnik-,アルニコ,alniko,Neuter,2o,0,0,0
"184","alodium",alodium,alodi-,アロジウム,allodium,Neuter,2um,0,0,0
"185","alokowanie",alokowanie,alokowani-,割り当てる,allocating,Neuter,2e,0,0,0
"186","alternowanie",alternowanie,alternowani-,交代,alternation,Neuter,2e,0,0,0
"187","alterowanie",alterowanie,alterowani-,変更する,altering,Neuter,2e,0,0,0
"188","aluminiowanie",aluminiowanie,aluminiowani-,アルミ化,aluminizing,Neuter,2e,0,0,0
"189","aluwium",aluwium,aluwi-,alluvium,alluvium,Neuter,2um,0,0,0
"190","amalgamowanie",amalgamowanie,amalgamowani-,合併,amalgamation,Neuter,2e,0,0,0
"191","amatorstwo",amatorstwo,amatorstw-,素人っぽさ,amateurishness,Neuter,2o,0,0,0
"192","ambarasowanie",ambarasowanie,ambarasowani-,恥ずかしさ,embarrassment,Neuter,2e,0,0,0
"193","ambarkowanie",ambarkowanie,ambarkowani-,乗船,ambarkation,Neuter,2e,0,0,0
"194","ambasadorostwo",ambasadorostwo,ambasadorostw-,大使,ambassadorial,Neuter,2o,0,0,0
"195","ambasadorowanie",ambasadorowanie,ambasadorowani-,大使,ambassadorial,Neuter,2e,0,0,0
"196","ambasadorstwo",ambasadorstwo,ambasadorstw-,大使,ambassadorial,Neuter,2o,0,0,0
"197","ambulatorium",ambulatorium,ambulatori-,診療所,infirmary,Neuter,2um,0,0,0
"198","aminowanie",aminowanie,aminowani-,アミノ化,amination,Neuter,2e,0,0,0
"199","amnestionowanie",amnestionowanie,amnestionowani-,恩赦,amnesty,Neuter,2e,0,0,0
"200","amnestiowanie",amnestiowanie,amnestiowani-,恩赦,amnesty,Neuter,2e,0,0,0
"201","amoniakowanie",amoniakowanie,amoniakowani-,アンモニア,ammonia,Neuter,2e,0,0,0
"202","amortyzowanie",amortyzowanie,amortyzowani-,減価償却,depreciation,Neuter,2e,0,0,0
"203","amplifikowanie",amplifikowanie,amplifikowani-,増幅,amplification,Neuter,2e,0,0,0
"204","amputowanie",amputowanie,amputowani-,切断,amputation,Neuter,2e,0,0,0
"205","anagramowanie",anagramowanie,anagramowani-,アナグラミング,anagramming,Neuter,2e,0,0,0
"206","analizowanie",analizowanie,analizowani-,分析,analyzing,Neuter,2e,0,0,0
"207","analogizowanie",analogizowanie,analogizowani-,類推,analogizing,Neuter,2e,0,0,0
"208","anarchizowanie",anarchizowanie,anarchizowani-,アナーキング,anarching,Neuter,2e,0,0,0
"209","andrusisko",andrusisko,andrusisk-,andrusisko,andrusisko,Neuter,2o,0,0,0
"210","anegdociarstwo",anegdociarstwo,anegdociarstw-,逸話,anecdotes,Neuter,2o,0,0,0
"211","anektowanie",anektowanie,anektowani-,併合,annexation,Neuter,2e,0,0,0
"212","angażowanie",angażowanie,angażowani-,魅力的,engaging,Neuter,2e,0,0,0
"213","angielszczenie",angielszczenie,angielszczeni-,英語,English,Neuter,2e,0,0,0
"214","anglizowanie",anglizowanie,anglizowani-,怒り,Anglizing,Neuter,2e,0,0,0
"215","anglofilstwo",anglofilstwo,anglofilstw-,アングロフィリズム,Anglophilism,Neuter,2o,0,0,0
"216","angobowanie",angobowanie,angobowani-,エンゴビング,engobing,Neuter,2e,0,0,0
"217","anielenie",anielenie,anieleni-,アンジェニー,angelnie,Neuter,2e,0,0,0
"218","anielstwo",anielstwo,anielstw-,天使たち,angels,Neuter,2o,0,0,0
"219","anielątko",anielątko,anielątk-,天使,angel,Neuter,2o,0,0,0
"220","anielę",anielę,aniel-,天使,angel,Neuter,3con,0,0,0
"221","anihilowanie",anihilowanie,anihilowani-,消滅,annihilation,Neuter,2e,0,0,0
"222","animalizowanie",animalizowanie,animalizowani-,アニメーション,animating,Neuter,2e,0,0,0
"223","animizowanie",animizowanie,animizowani-,アニメーション,animating,Neuter,2e,0,0,0
"224","animowanie",animowanie,animowani-,アニメーション,animating,Neuter,2e,0,0,0
"225","ankietowanie",ankietowanie,ankietowani-,ポーリング,polling,Neuter,2e,0,0,0
"226","ankietyzowanie",ankietyzowanie,ankietyzowani-,測量,surveying,Neuter,2e,0,0,0
"227","anodowanie",anodowanie,anodowani-,陽極酸化,anodizing,Neuter,2e,0,0,0
"228","anonsowanie",anonsowanie,anonsowani-,広告,advertising,Neuter,2e,0,0,0
"229","antagonizowanie",antagonizowanie,antagonizowani-,敵対する,antagonizing,Neuter,2e,0,0,0
"230","antedatowanie",antedatowanie,antedatowani-,先行する,antedating,Neuter,2e,0,0,0
"231","antepedium",antepedium,antepedi-,正面,frontal,Neuter,2um,0,0,0
"232","antependium",antependium,antependi-,アンテペンディウム,antependium,Neuter,2um,0,0,0
"233","antidotum",antidotum,antidot-,解毒剤,antidote,Neuter,2um,0,0,0
"234","antropomorfizowanie",antropomorfizowanie,antropomorfizowani-,擬人化,anthropomorphizing,Neuter,2e,0,0,0
"235","antycentrum",antycentrum,antycentr-,アンチセンター,anticenter,Neuter,2um,0,0,0
"236","antyciało",antyciało,antyciał-,体,the body,Neuter,2o,0,0,0
"237","antycypowanie",antycypowanie,antycypowani-,期待する,anticipating,Neuter,2e,0,0,0
"238","antydatowanie",antydatowanie,antydatowani-,バックデート,backdating,Neuter,2e,0,0,0
"239","antyjądro",antyjądro,antyjądr-,反核,antinucleus,Neuter,2o,0,0,0
"240","antykizowanie",antykizowanie,antykizowani-,時代遅れ,antiquating,Neuter,2e,0,0,0
"241","antyklinorium",antyklinorium,antyklinori-,アンチクリノリウム,anticlinorium,Neuter,2um,0,0,0
"242","antykwarstwo",antykwarstwo,antykwarstw-,骨董品,antiquities,Neuter,2o,0,0,0
"243","antyneutrino",antyneutrino,antyneutrin-,抗ニュートリノ,anti-neutrino,Neuter,2o,0,0,0
"244","antyszambrowanie",antyszambrowanie,antyszambrowani-,アンチフレーミング,anti-framing,Neuter,2e,0,0,0
"245","anulowanie",anulowanie,anulowani-,キャンセル,cancellation,Neuter,2e,0,0,0
"246","apatycznienie",apatycznienie,apatycznieni-,無関心,apathy,Neuter,2e,0,0,0
"247","apelatiwum",apelatiwum,apelatiw-,訴える,appeal,Neuter,2um,0,0,0
"248","apelowanie",apelowanie,apelowani-,訴える,appeal,Neuter,2e,0,0,0
"249","apercypowanie",apercypowanie,apercypowani-,apperceive,apperceive,Neuter,2e,0,0,0
"250","aplikowanie",aplikowanie,aplikowani-,申請中,applying,Neuter,2e,0,0,0
"251","apogeum",apogeum,apoge-,アポジ,apogee,Neuter,2um,0,0,0
"252","apologizowanie",apologizowanie,apologizowani-,お詫び申し上げます,apologizing,Neuter,2e,0,0,0
"253","aportowanie",aportowanie,aportowani-,取得,retrieving,Neuter,2e,0,0,0
"254","aposelenium",aposelenium,aposeleni-,アポセレニウム,aposelenium,Neuter,2um,0,0,0
"255","apostolstwo",apostolstwo,apostolstw-,使徒職,apostleship,Neuter,2o,0,0,0
"256","apostołowanie",apostołowanie,apostołowani-,使徒職,apostleship,Neuter,2e,0,0,0
"257","apostrofowanie",apostrofowanie,apostrofowani-,アポストロフィ,apostrophe,Neuter,2e,0,0,0
"258","apoteozowanie",apoteozowanie,apoteozowani-,栄光,glorification,Neuter,2e,0,0,0
"259","appellativum",appellativum,appellativ-,appellativum,appellativum,Neuter,2um,0,0,0
"260","apreturowanie",apreturowanie,apreturowani-,仕上げ,finishing,Neuter,2e,0,0,0
"261","aprobowanie",aprobowanie,aprobowani-,承認,approving,Neuter,2e,0,0,0
"262","aproksymowanie",aproksymowanie,aproksymowani-,近似,approximation,Neuter,2e,0,0,0
"263","aprowidowanie",aprowidowanie,aprowidowani-,プロビジョニング,provisioning,Neuter,2e,0,0,0
"264","aptekarstwo",aptekarstwo,aptekarstw-,薬局,pharmacy,Neuter,2o,0,0,0
"265","aranżerstwo",aranżerstwo,aranżerstw-,配置,arrangement,Neuter,2o,0,0,0
"266","aranżowanie",aranżowanie,aranżowani-,配置,arrangement,Neuter,2e,0,0,0
"267","arbitrażowanie",arbitrażowanie,arbitrażowani-,仲裁,arbitration,Neuter,2e,0,0,0
"268","arboretum",arboretum,arboret-,樹木園,arboretum,Neuter,2um,0,0,0
"269","archaizowanie",archaizowanie,archaizowani-,アーカイブ,archiving,Neuter,2e,0,0,0
"270","archiwalium",archiwalium,archiwali-,記録,archive,Neuter,2um,0,0,0
"271","archiwizowanie",archiwizowanie,archiwizowani-,アーカイブ,archiving,Neuter,2e,0,0,0
"272","archiwoznawstwo",archiwoznawstwo,archiwoznawstw-,アーカイブ研究,archival studies,Neuter,2o,0,0,0
"273","archiwum",archiwum,archiw-,アーカイブ,archives,Neuter,2um,0,0,0
"274","arcosolium",arcosolium,arcosoli-,アルコソリウム,arcosolium,Neuter,2um,0,0,0
"275","arcybiskupstwo",arcybiskupstwo,arcybiskupstw-,大司教,archbishopric,Neuter,2o,0,0,0
"276","arcybractwo",arcybractwo,arcybractw-,archconfraternity,archconfraternity,Neuter,2o,0,0,0
"277","arcydziełko",arcydziełko,arcydziełk-,傑作,a masterpiece,Neuter,2o,0,0,0
"278","arcydzieło",arcydzieło,arcydzieł-,傑作,masterpiece,Neuter,2o,0,0,0
"279","arcyksięstwo",arcyksięstwo,arcyksięstw-,大公,archduchy,Neuter,2o,0,0,0
"280","arendowanie",arendowanie,arendowani-,リース,leasing,Neuter,2e,0,0,0
"281","aresztowanie",aresztowanie,aresztowani-,逮捕,arrest,Neuter,2e,0,0,0
"282","arfowanie",arfowanie,arfowani-,サーフィン,surfing,Neuter,2e,0,0,0
"283","argumentowanie",argumentowanie,argumentowani-,議論,argumentation,Neuter,2e,0,0,0
"285","ariaństwo",ariaństwo,ariaństw-,arianity,arianity,Neuter,2o,0,0,0
"286","arkadowanie",arkadowanie,arkadowani-,アーケード,arcade,Neuter,2e,0,0,0
"287","arkosolium",arkosolium,arkosoli-,アルコソリウム,arcosolium,Neuter,2um,0,0,0
"288","aromatyzowanie",aromatyzowanie,aromatyzowani-,フレーバー,flavoring,Neuter,2e,0,0,0
"289","arpedżio",arpedżio,arpedżi-,アルペジオ,arpeggio,Neuter,2o,0,0,0
"290","arpeggio",arpeggio,arpeggi-,アルペジオ,arpeggio,Neuter,2o,0,0,0
"291","artykulisko",artykulisko,artykulisk-,関節運動,articulatory,Neuter,2o,0,0,0
"292","artykułowanie",artykułowanie,artykułowani-,アーティキュレーション,articulation,Neuter,2e,0,0,0
"293","artystostwo",artystostwo,artystostw-,形式主義,formalism,Neuter,2o,0,0,0
"294","arylowanie",arylowanie,arylowani-,アリール化,arylation,Neuter,2e,0,0,0
"295","asekuranctwo",asekuranctwo,asekuranctw-,保険,insurance,Neuter,2o,0,0,0
"296","asekurowanie",asekurowanie,asekurowani-,ビレイ,belaying,Neuter,2e,0,0,0
"297","asenizowanie",asenizowanie,asenizowani-,除染,decontamination,Neuter,2e,0,0,0
"298","asesorstwo",asesorstwo,asesorstw-,評価,assessment,Neuter,2o,0,0,0
"299","asfaltowanie",asfaltowanie,asfaltowani-,アスファルト,asphalting,Neuter,2e,0,0,0
"300","asocjowanie",asocjowanie,asocjowani-,協会,association,Neuter,2e,0,0,0
"301","aspektowanie",aspektowanie,aspektowani-,アスペクト,aspecting,Neuter,2e,0,0,0
"302","aspirowanie",aspirowanie,aspirowani-,願望,aspiration,Neuter,2e,0,0,0
"303","astrolabium",astrolabium,astrolabi-,アストロラベ,astrolabe,Neuter,2um,0,0,0
"304","asygnowanie",asygnowanie,asygnowani-,流用,appropriation,Neuter,2e,0,0,0
"305","asymilowanie",asymilowanie,asymilowani-,同化,assimilation,Neuter,2e,0,0,0
"306","asystowanie",asystowanie,asystowani-,出席,attendance,Neuter,2e,0,0,0
"307","atakowanie",atakowanie,atakowani-,攻撃,attacking,Neuter,2e,0,0,0
"308","atamanienie",atamanienie,atamanieni-,アタマン,ataman,Neuter,2e,0,0,0
"309","atamanowanie",atamanowanie,atamanowani-,攻撃,attacking,Neuter,2e,0,0,0
"310","atamaństwo",atamaństwo,atamaństw-,アタマニズム,atamanism,Neuter,2o,0,0,0
"311","atandrysowanie",atandrysowanie,atandrysowani-,模倣,imitation,Neuter,2e,0,0,0
"312","ateizowanie",ateizowanie,ateizowani-,麻酔,atheizing,Neuter,2e,0,0,0
"313","ateneum",ateneum,atene-,アテナエウム,athenaeum,Neuter,2um,0,0,0
"314","atentowanie",atentowanie,atentowani-,気配り,attentiveness,Neuter,2e,0,0,0
"315","atestowanie",atestowanie,atestowani-,証明,attestation,Neuter,2e,0,0,0
"316","ateuszostwo",ateuszostwo,ateuszostw-,無神論,atheism,Neuter,2o,0,0,0
"317","atomizowanie",atomizowanie,atomizowani-,噴霧化,atomization,Neuter,2e,0,0,0
"318","atrium",atrium,atri-,アトリウム,atrium,Neuter,2um,0,0,0
"319","atutowanie",atutowanie,atutowani-,切り札,trumps,Neuter,2e,0,0,0
"320","audytorium",audytorium,audytori-,講堂,auditorium,Neuter,2um,0,0,0
"321","augmentativum",augmentativum,augmentativ-,増強,augmentative,Neuter,2um,0,0,0
"322","augmentatiwum",augmentatiwum,augmentatiw-,増強,augmentative,Neuter,2um,0,0,0
"323","aukcjonowanie",aukcjonowanie,aukcjonowani-,オークション,auctioning,Neuter,2e,0,0,0
"324","auskultowanie",auskultowanie,auskultowani-,聴診,auscultation,Neuter,2e,0,0,0
"325","austenityzowanie",austenityzowanie,austenityzowani-,オーステナイト化,austenitizing,Neuter,2e,0,0,0
"326","auteczko",auteczko,auteczk-,おもちゃの車,toy car,Neuter,2o,0,0,0
"327","autko",autko,autk-,おもちゃの車,toy car,Neuter,2o,0,0,0
"328","auto",auto,aut-,車,car,Neuter,2o,0,0,0
"329","autobiografizowanie",autobiografizowanie,autobiografizowani-,自伝,autobiographizing,Neuter,2e,0,0,0
"330","autografowanie",autografowanie,autografowani-,サイン,autograph,Neuter,2e,0,0,0
"331","autoironizowanie",autoironizowanie,autoironizowani-,自己皮肉化,self-ironicization,Neuter,2e,0,0,0
"332","autolizowanie",autolizowanie,autolizowani-,自動溶解,autolyzing,Neuter,2e,0,0,0
"333","automatyzowanie",automatyzowanie,automatyzowani-,オートメーション,automation,Neuter,2e,0,0,0
